YEAR, M, D,    SST,   SSTA,     HS,    DHW, BAA
2013,10,30,  28.55,   0.85,  -0.78,   0.00,   0
2013,10,31,  28.71,   1.00,  -0.62,   0.00,   0
2013,11, 1,  28.55,   0.82,  -0.78,   0.00,   0
2013,11, 2,  28.52,   0.78,  -0.81,   0.00,   0
2013,11, 3,  28.69,   0.93,  -0.64,   0.00,   0
2013,11, 4,  28.76,   0.99,  -0.57,   0.00,   0
2013,11, 5,  28.33,   0.54,  -1.00,   0.00,   0
2013,11, 6,  28.43,   0.63,  -0.90,   0.00,   0
2013,11, 7,  28.62,   0.80,  -0.71,   0.00,   0
2013,11, 8,  28.49,   0.66,  -0.84,   0.00,   0
2013,11, 9,  28.42,   0.57,  -0.91,   0.00,   0
2013,11,10,  28.52,   0.66,  -0.81,   0.00,   0
2013,11,11,  28.64,   0.76,  -0.69,   0.00,   0
2013,11,12,  28.83,   0.93,  -0.50,   0.00,   0
2013,11,13,  29.25,   1.34,  -0.08,   0.00,   0
2013,11,14,  28.79,   0.86,  -0.54,   0.00,   0
2013,11,15,  27.90,  -0.04,  -1.43,   0.00,   0
2013,11,16,  28.70,   0.76,  -0.63,   0.00,   0
2013,11,17,  28.90,   0.96,  -0.43,   0.00,   0
2013,11,18,  28.76,   0.82,  -0.57,   0.00,   0
2013,11,19,  28.68,   0.74,  -0.65,   0.00,   0
2013,11,20,  28.00,   0.06,  -1.33,   0.00,   0
2013,11,21,  27.80,  -0.14,  -1.53,   0.00,   0
2013,11,22,  27.86,  -0.08,  -1.47,   0.00,   0
2013,11,23,  28.88,   0.94,  -0.45,   0.00,   0
2013,11,24,  28.96,   1.02,  -0.37,   0.00,   0
2013,11,25,  28.34,   0.40,  -0.99,   0.00,   0
2013,11,26,  28.38,   0.44,  -0.95,   0.00,   0
2013,11,27,  28.60,   0.66,  -0.73,   0.00,   0
2013,11,28,  28.79,   0.85,  -0.54,   0.00,   0
2013,11,29,  28.70,   0.76,  -0.63,   0.00,   0
2013,11,30,  28.46,   0.52,  -0.87,   0.00,   0
2013,12, 1,  28.63,   0.70,  -0.70,   0.00,   0
2013,12, 2,  28.81,   0.88,  -0.52,   0.00,   0
2013,12, 3,  28.95,   1.02,  -0.38,   0.00,   0
2013,12, 4,  28.90,   0.97,  -0.43,   0.00,   0
2013,12, 5,  28.78,   0.85,  -0.55,   0.00,   0
2013,12, 6,  28.64,   0.71,  -0.69,   0.00,   0
2013,12, 7,  28.61,   0.68,  -0.72,   0.00,   0
2013,12, 8,  28.45,   0.52,  -0.88,   0.00,   0
2013,12, 9,  27.73,  -0.20,  -1.60,   0.00,   0
2013,12,10,  27.90,  -0.03,  -1.43,   0.00,   0
2013,12,11,  28.04,   0.11,  -1.29,   0.00,   0
2013,12,12,  28.03,   0.10,  -1.30,   0.00,   0
2013,12,13,  27.96,   0.03,  -1.37,   0.00,   0
2013,12,14,  27.93,  -0.00,  -1.40,   0.00,   0
2013,12,15,  27.93,   0.00,  -1.40,   0.00,   0
2013,12,16,  27.94,   0.01,  -1.39,   0.00,   0
2013,12,17,  27.78,  -0.16,  -1.55,   0.00,   0
2013,12,18,  27.31,  -0.63,  -2.02,   0.00,   0
2013,12,19,  27.15,  -0.79,  -2.18,   0.00,   0
2013,12,20,  26.40,  -1.55,  -2.93,   0.00,   0
2013,12,21,  26.64,  -1.31,  -2.69,   0.00,   0
2013,12,22,  26.68,  -1.27,  -2.65,   0.00,   0
2013,12,23,  26.52,  -1.44,  -2.81,   0.00,   0
2013,12,24,  27.22,  -0.74,  -2.11,   0.00,   0
2013,12,25,  27.62,  -0.34,  -1.71,   0.00,   0
2013,12,26,  27.66,  -0.30,  -1.67,   0.00,   0
2013,12,27,  27.79,  -0.18,  -1.54,   0.00,   0
2013,12,28,  27.41,  -0.56,  -1.92,   0.00,   0
2013,12,29,  27.44,  -0.53,  -1.89,   0.00,   0
2013,12,30,  27.58,  -0.40,  -1.75,   0.00,   0
2013,12,31,  27.58,  -0.40,  -1.75,   0.00,   0
2014, 1, 1,  27.60,  -0.38,  -1.73,   0.00,   0
2014, 1, 2,  27.60,  -0.39,  -1.73,   0.00,   0
2014, 1, 3,  27.53,  -0.46,  -1.80,   0.00,   0
2014, 1, 4,  27.56,  -0.43,  -1.77,   0.00,   0
2014, 1, 5,  27.79,  -0.21,  -1.54,   0.00,   0
2014, 1, 6,  27.82,  -0.18,  -1.51,   0.00,   0
2014, 1, 7,  27.57,  -0.43,  -1.76,   0.00,   0
2014, 1, 8,  27.57,  -0.44,  -1.76,   0.00,   0
2014, 1, 9,  27.55,  -0.46,  -1.78,   0.00,   0
2014, 1,10,  27.70,  -0.31,  -1.63,   0.00,   0
2014, 1,11,  27.71,  -0.31,  -1.62,   0.00,   0
2014, 1,12,  27.18,  -0.84,  -2.15,   0.00,   0
2014, 1,13,  26.93,  -1.09,  -2.40,   0.00,   0
2014, 1,14,  26.77,  -1.26,  -2.56,   0.00,   0
2014, 1,15,  26.77,  -1.26,  -2.56,   0.00,   0
2014, 1,16,  27.53,  -0.52,  -1.80,   0.00,   0
2014, 1,17,  27.78,  -0.29,  -1.55,   0.00,   0
2014, 1,18,  27.89,  -0.20,  -1.44,   0.00,   0
2014, 1,19,  28.05,  -0.06,  -1.28,   0.00,   0
2014, 1,20,  28.09,  -0.04,  -1.24,   0.00,   0
2014, 1,21,  28.12,  -0.03,  -1.21,   0.00,   0
2014, 1,22,  28.07,  -0.10,  -1.26,   0.00,   0
2014, 1,23,  28.27,   0.08,  -1.06,   0.00,   0
2014, 1,24,  28.33,   0.12,  -1.00,   0.00,   0
2014, 1,25,  28.40,   0.17,  -0.93,   0.00,   0
2014, 1,26,  28.81,   0.56,  -0.52,   0.00,   0
2014, 1,27,  28.98,   0.71,  -0.35,   0.00,   0
2014, 1,28,  28.89,   0.60,  -0.44,   0.00,   0
2014, 1,29,  28.62,   0.31,  -0.71,   0.00,   0
2014, 1,30,  28.49,   0.16,  -0.84,   0.00,   0
2014, 1,31,  28.56,   0.21,  -0.77,   0.00,   0
2014, 2, 1,  28.38,   0.02,  -0.95,   0.00,   0
2014, 2, 2,  28.42,   0.04,  -0.91,   0.00,   0
2014, 2, 3,  28.50,   0.10,  -0.83,   0.00,   0
2014, 2, 4,  28.41,  -0.01,  -0.92,   0.00,   0
2014, 2, 5,  28.54,   0.10,  -0.79,   0.00,   0
2014, 2, 6,  28.33,  -0.13,  -1.00,   0.00,   0
2014, 2, 7,  28.27,  -0.21,  -1.06,   0.00,   0
2014, 2, 8,  28.38,  -0.12,  -0.95,   0.00,   0
2014, 2, 9,  28.36,  -0.16,  -0.97,   0.00,   0
2014, 2,10,  28.36,  -0.18,  -0.97,   0.00,   0
2014, 2,11,  28.31,  -0.25,  -1.02,   0.00,   0
2014, 2,12,  28.14,  -0.44,  -1.19,   0.00,   0
2014, 2,13,  28.06,  -0.54,  -1.27,   0.00,   0
2014, 2,14,  28.08,  -0.54,  -1.25,   0.00,   0
2014, 2,15,  28.02,  -0.62,  -1.31,   0.00,   0
2014, 2,16,  28.12,  -0.53,  -1.21,   0.00,   0
2014, 2,17,  28.22,  -0.44,  -1.11,   0.00,   0
2014, 2,18,  28.32,  -0.35,  -1.01,   0.00,   0
2014, 2,19,  28.38,  -0.30,  -0.95,   0.00,   0
2014, 2,20,  28.44,  -0.25,  -0.89,   0.00,   0
2014, 2,21,  28.23,  -0.47,  -1.10,   0.00,   0
2014, 2,22,  28.12,  -0.59,  -1.21,   0.00,   0
2014, 2,23,  28.18,  -0.54,  -1.15,   0.00,   0
2014, 2,24,  28.68,  -0.06,  -0.65,   0.00,   0
2014, 2,25,  28.56,  -0.19,  -0.77,   0.00,   0
2014, 2,26,  28.65,  -0.11,  -0.68,   0.00,   0
2014, 2,27,  29.03,   0.26,  -0.30,   0.00,   0
2014, 2,28,  28.96,   0.18,  -0.37,   0.00,   0
2014, 3, 1,  28.50,  -0.29,  -0.83,   0.00,   0
2014, 3, 2,  28.85,   0.05,  -0.48,   0.00,   0
2014, 3, 3,  29.47,   0.66,   0.14,   0.00,   1
2014, 3, 4,  29.51,   0.69,   0.18,   0.00,   1
2014, 3, 5,  29.33,   0.50,   0.00,   0.00,   1
2014, 3, 6,  29.14,   0.30,  -0.19,   0.00,   0
2014, 3, 7,  28.78,  -0.07,  -0.55,   0.00,   0
2014, 3, 8,  29.03,   0.17,  -0.30,   0.00,   0
2014, 3, 9,  29.06,   0.19,  -0.27,   0.00,   0
2014, 3,10,  29.40,   0.52,   0.07,   0.00,   1
2014, 3,11,  29.44,   0.55,   0.11,   0.00,   1
2014, 3,12,  29.21,   0.31,  -0.12,   0.00,   0
2014, 3,13,  28.99,   0.08,  -0.34,   0.00,   0
2014, 3,14,  28.83,  -0.09,  -0.50,   0.00,   0
2014, 3,15,  29.27,   0.34,  -0.06,   0.00,   0
2014, 3,16,  29.32,   0.37,  -0.01,   0.00,   0
2014, 3,17,  29.28,   0.32,  -0.05,   0.00,   0
2014, 3,18,  29.19,   0.22,  -0.14,   0.00,   0
2014, 3,19,  29.09,   0.11,  -0.24,   0.00,   0
2014, 3,20,  29.02,   0.02,  -0.31,   0.00,   0
2014, 3,21,  29.02,   0.01,  -0.31,   0.00,   0
2014, 3,22,  29.10,   0.08,  -0.23,   0.00,   0
2014, 3,23,  29.24,   0.21,  -0.09,   0.00,   0
2014, 3,24,  29.25,   0.20,  -0.08,   0.00,   0
2014, 3,25,  29.58,   0.52,   0.25,   0.00,   1
2014, 3,26,  29.34,   0.27,   0.01,   0.00,   1
2014, 3,27,  29.39,   0.30,   0.06,   0.00,   1
2014, 3,28,  29.45,   0.35,   0.12,   0.00,   1
2014, 3,29,  29.56,   0.45,   0.23,   0.00,   1
2014, 3,30,  29.94,   0.82,   0.61,   0.00,   1
2014, 3,31,  30.07,   0.93,   0.74,   0.00,   1
2014, 4, 1,  30.33,   1.18,   1.00,   0.14,   2
2014, 4, 2,  30.16,   1.00,   0.83,   0.14,   1
2014, 4, 3,  29.99,   0.81,   0.66,   0.14,   1
2014, 4, 4,  29.71,   0.52,   0.38,   0.14,   1
2014, 4, 5,  29.42,   0.22,   0.09,   0.14,   1
2014, 4, 6,  29.33,   0.12,   0.00,   0.14,   1
2014, 4, 7,  29.50,   0.27,   0.17,   0.14,   1
2014, 4, 8,  29.57,   0.33,   0.24,   0.14,   1
2014, 4, 9,  29.66,   0.41,   0.33,   0.14,   1
2014, 4,10,  29.86,   0.60,   0.53,   0.14,   1
2014, 4,11,  30.08,   0.80,   0.75,   0.14,   1
2014, 4,12,  30.19,   0.90,   0.86,   0.14,   1
2014, 4,13,  30.16,   0.86,   0.83,   0.14,   1
2014, 4,14,  30.26,   0.94,   0.93,   0.14,   1
2014, 4,15,  30.18,   0.85,   0.85,   0.14,   1
2014, 4,16,  30.29,   0.98,   0.96,   0.14,   1
2014, 4,17,  30.33,   1.05,   1.00,   0.29,   2
2014, 4,18,  29.85,   0.59,   0.52,   0.29,   1
2014, 4,19,  30.01,   0.77,   0.68,   0.29,   1
2014, 4,20,  30.18,   0.97,   0.85,   0.29,   1
2014, 4,21,  30.37,   1.18,   1.04,   0.44,   2
2014, 4,22,  30.61,   1.44,   1.28,   0.62,   2
2014, 4,23,  30.61,   1.47,   1.28,   0.80,   2
2014, 4,24,  30.48,   1.36,   1.15,   0.97,   2
2014, 4,25,  30.16,   1.06,   0.83,   0.97,   1
2014, 4,26,  30.53,   1.46,   1.20,   1.14,   2
2014, 4,27,  30.84,   1.79,   1.51,   1.35,   2
2014, 4,28,  30.80,   1.77,   1.47,   1.56,   2
2014, 4,29,  30.69,   1.69,   1.36,   1.76,   2
2014, 4,30,  30.62,   1.64,   1.29,   1.94,   2
2014, 5, 1,  30.54,   1.58,   1.21,   2.12,   2
2014, 5, 2,  30.50,   1.57,   1.17,   2.28,   2
2014, 5, 3,  29.89,   0.98,   0.56,   2.28,   1
2014, 5, 4,  29.90,   1.01,   0.57,   2.28,   1
2014, 5, 5,  29.96,   1.10,   0.63,   2.28,   1
2014, 5, 6,  29.97,   1.13,   0.64,   2.28,   1
2014, 5, 7,  29.78,   0.96,   0.45,   2.28,   1
2014, 5, 8,  29.93,   1.13,   0.60,   2.28,   1
2014, 5, 9,  30.19,   1.42,   0.86,   2.28,   1
2014, 5,10,  30.32,   1.57,   0.99,   2.43,   1
2014, 5,11,  29.92,   1.19,   0.59,   2.43,   1
2014, 5,12,  29.65,   0.95,   0.32,   2.43,   1
2014, 5,13,  29.62,   0.94,   0.29,   2.43,   1
2014, 5,14,  29.76,   1.10,   0.43,   2.43,   1
2014, 5,15,  29.83,   1.20,   0.50,   2.43,   1
2014, 5,16,  29.78,   1.21,   0.45,   2.43,   1
2014, 5,17,  29.80,   1.30,   0.47,   2.43,   1
2014, 5,18,  29.88,   1.44,   0.55,   2.43,   1
2014, 5,19,  29.63,   1.26,   0.30,   2.43,   1
2014, 5,20,  29.27,   0.96,  -0.06,   2.43,   0
2014, 5,21,  29.07,   0.83,  -0.26,   2.43,   0
2014, 5,22,  29.04,   0.86,  -0.29,   2.43,   0
2014, 5,23,  28.81,   0.70,  -0.52,   2.43,   0
2014, 5,24,  29.08,   1.03,  -0.25,   2.43,   0
2014, 5,25,  29.29,   1.31,  -0.04,   2.43,   0
2014, 5,26,  29.25,   1.33,  -0.08,   2.43,   0
2014, 5,27,  29.12,   1.27,  -0.21,   2.43,   0
2014, 5,28,  28.95,   1.16,  -0.38,   2.43,   0
2014, 5,29,  28.98,   1.26,  -0.35,   2.43,   0
2014, 5,30,  28.70,   1.04,  -0.63,   2.43,   0
2014, 5,31,  28.64,   1.05,  -0.69,   2.43,   0
2014, 6, 1,  28.95,   1.42,  -0.38,   2.43,   0
2014, 6, 2,  28.97,   1.51,  -0.36,   2.43,   0
2014, 6, 3,  28.43,   1.03,  -0.90,   2.43,   0
2014, 6, 4,  28.07,   0.74,  -1.26,   2.43,   0
2014, 6, 5,  27.89,   0.62,  -1.44,   2.43,   0
2014, 6, 6,  27.74,   0.54,  -1.59,   2.43,   0
2014, 6, 7,  27.55,   0.41,  -1.78,   2.43,   0
2014, 6, 8,  27.83,   0.76,  -1.50,   2.43,   0
2014, 6, 9,  27.84,   0.83,  -1.49,   2.43,   0
2014, 6,10,  27.53,   0.59,  -1.80,   2.43,   0
2014, 6,11,  27.37,   0.49,  -1.96,   2.43,   0
2014, 6,12,  27.14,   0.33,  -2.19,   2.43,   0
2014, 6,13,  27.10,   0.35,  -2.23,   2.43,   0
2014, 6,14,  27.06,   0.38,  -2.27,   2.43,   0
2014, 6,15,  27.20,   0.58,  -2.13,   2.43,   0
2014, 6,16,  27.45,   0.85,  -1.88,   2.43,   0
2014, 6,17,  27.65,   1.08,  -1.68,   2.43,   0
2014, 6,18,  27.67,   1.12,  -1.66,   2.43,   0
2014, 6,19,  27.51,   0.99,  -1.82,   2.43,   0
2014, 6,20,  27.41,   0.91,  -1.92,   2.43,   0
2014, 6,21,  27.17,   0.70,  -2.16,   2.43,   0
2014, 6,22,  27.15,   0.70,  -2.18,   2.43,   0
2014, 6,23,  27.13,   0.71,  -2.20,   2.43,   0
2014, 6,24,  26.93,   0.53,  -2.40,   2.28,   0
2014, 6,25,  26.66,   0.29,  -2.67,   2.28,   0
2014, 6,26,  26.77,   0.42,  -2.56,   2.28,   0
2014, 6,27,  26.84,   0.52,  -2.49,   2.28,   0
2014, 6,28,  26.65,   0.35,  -2.68,   2.28,   0
2014, 6,29,  26.51,   0.24,  -2.82,   2.28,   0
2014, 6,30,  26.23,  -0.02,  -3.10,   2.28,   0
2014, 7, 1,  26.25,   0.03,  -3.08,   2.28,   0
2014, 7, 2,  26.44,   0.24,  -2.89,   2.28,   0
2014, 7, 3,  26.49,   0.32,  -2.84,   2.28,   0
2014, 7, 4,  26.47,   0.32,  -2.86,   2.28,   0
2014, 7, 5,  26.24,   0.11,  -3.09,   2.28,   0
2014, 7, 6,  26.28,   0.18,  -3.05,   2.28,   0
2014, 7, 7,  26.08,   0.00,  -3.25,   2.28,   0
2014, 7, 8,  26.04,  -0.01,  -3.29,   2.28,   0
2014, 7, 9,  25.92,  -0.11,  -3.41,   2.28,   0
2014, 7,10,  26.39,   0.39,  -2.94,   2.14,   0
2014, 7,11,  26.30,   0.32,  -3.03,   2.14,   0
2014, 7,12,  26.30,   0.35,  -3.03,   2.14,   0
2014, 7,13,  26.76,   0.83,  -2.57,   2.14,   0
2014, 7,14,  26.92,   1.02,  -2.41,   1.99,   0
2014, 7,15,  26.46,   0.58,  -2.87,   1.81,   0
2014, 7,16,  26.26,   0.38,  -3.07,   1.62,   0
2014, 7,17,  26.08,   0.20,  -3.25,   1.46,   0
2014, 7,18,  26.01,   0.14,  -3.32,   1.46,   0
2014, 7,19,  25.91,   0.04,  -3.42,   1.29,   0
2014, 7,20,  26.09,   0.22,  -3.24,   1.07,   0
2014, 7,21,  25.85,  -0.02,  -3.48,   0.86,   0
2014, 7,22,  26.23,   0.36,  -3.10,   0.67,   0
2014, 7,23,  26.26,   0.39,  -3.07,   0.48,   0
2014, 7,24,  26.34,   0.47,  -2.99,   0.31,   0
2014, 7,25,  26.38,   0.51,  -2.95,   0.14,   0
2014, 7,26,  26.39,   0.52,  -2.94,   0.14,   0
2014, 7,27,  26.25,   0.39,  -3.08,   0.14,   0
2014, 7,28,  26.27,   0.41,  -3.06,   0.14,   0
2014, 7,29,  26.09,   0.23,  -3.24,   0.14,   0
2014, 7,30,  26.09,   0.23,  -3.24,   0.14,   0
2014, 7,31,  26.09,   0.23,  -3.24,   0.14,   0
2014, 8, 1,  25.97,   0.11,  -3.36,   0.14,   0
2014, 8, 2,  25.95,   0.09,  -3.38,   0.00,   0
2014, 8, 3,  26.02,   0.16,  -3.31,   0.00,   0
2014, 8, 4,  26.34,   0.49,  -2.99,   0.00,   0
2014, 8, 5,  26.06,   0.21,  -3.27,   0.00,   0
2014, 8, 6,  25.79,  -0.06,  -3.54,   0.00,   0
2014, 8, 7,  25.64,  -0.21,  -3.69,   0.00,   0
2014, 8, 8,  25.68,  -0.17,  -3.65,   0.00,   0
2014, 8, 9,  25.89,   0.04,  -3.44,   0.00,   0
2014, 8,10,  25.93,   0.08,  -3.40,   0.00,   0
2014, 8,11,  25.65,  -0.20,  -3.68,   0.00,   0
2014, 8,12,  25.37,  -0.48,  -3.96,   0.00,   0
2014, 8,13,  25.22,  -0.62,  -4.11,   0.00,   0
2014, 8,14,  25.20,  -0.64,  -4.13,   0.00,   0
2014, 8,15,  25.39,  -0.45,  -3.94,   0.00,   0
2014, 8,16,  25.53,  -0.34,  -3.80,   0.00,   0
2014, 8,17,  25.16,  -0.74,  -4.17,   0.00,   0
2014, 8,18,  25.11,  -0.82,  -4.22,   0.00,   0
2014, 8,19,  25.21,  -0.75,  -4.12,   0.00,   0
2014, 8,20,  25.27,  -0.72,  -4.06,   0.00,   0
2014, 8,21,  25.37,  -0.65,  -3.96,   0.00,   0
2014, 8,22,  25.67,  -0.38,  -3.66,   0.00,   0
2014, 8,23,  26.03,  -0.05,  -3.30,   0.00,   0
2014, 8,24,  26.36,   0.25,  -2.97,   0.00,   0
2014, 8,25,  27.07,   0.93,  -2.26,   0.00,   0
2014, 8,26,  27.10,   0.93,  -2.23,   0.00,   0
2014, 8,27,  26.41,   0.21,  -2.92,   0.00,   0
2014, 8,28,  26.27,   0.04,  -3.06,   0.00,   0
2014, 8,29,  26.10,  -0.16,  -3.23,   0.00,   0
2014, 8,30,  25.94,  -0.35,  -3.39,   0.00,   0
2014, 8,31,  25.85,  -0.47,  -3.48,   0.00,   0
2014, 9, 1,  25.88,  -0.47,  -3.45,   0.00,   0
2014, 9, 2,  26.06,  -0.32,  -3.27,   0.00,   0
2014, 9, 3,  26.14,  -0.27,  -3.19,   0.00,   0
2014, 9, 4,  26.12,  -0.32,  -3.21,   0.00,   0
2014, 9, 5,  26.41,  -0.06,  -2.92,   0.00,   0
2014, 9, 6,  26.47,  -0.03,  -2.86,   0.00,   0
2014, 9, 7,  26.80,   0.27,  -2.53,   0.00,   0
2014, 9, 8,  27.27,   0.71,  -2.06,   0.00,   0
2014, 9, 9,  27.19,   0.59,  -2.14,   0.00,   0
2014, 9,10,  27.31,   0.68,  -2.02,   0.00,   0
2014, 9,11,  27.33,   0.67,  -2.00,   0.00,   0
2014, 9,12,  27.50,   0.81,  -1.83,   0.00,   0
2014, 9,13,  27.66,   0.94,  -1.67,   0.00,   0
2014, 9,14,  27.76,   1.01,  -1.57,   0.00,   0
2014, 9,15,  28.07,   1.29,  -1.26,   0.00,   0
2014, 9,16,  28.05,   1.25,  -1.28,   0.00,   0
2014, 9,17,  27.91,   1.09,  -1.42,   0.00,   0
2014, 9,18,  27.80,   0.95,  -1.53,   0.00,   0
2014, 9,19,  27.79,   0.92,  -1.54,   0.00,   0
2014, 9,20,  27.56,   0.67,  -1.77,   0.00,   0
2014, 9,21,  27.80,   0.89,  -1.53,   0.00,   0
2014, 9,22,  27.90,   0.96,  -1.43,   0.00,   0
2014, 9,23,  27.74,   0.78,  -1.59,   0.00,   0
2014, 9,24,  27.54,   0.56,  -1.79,   0.00,   0
2014, 9,25,  27.78,   0.77,  -1.55,   0.00,   0
2014, 9,26,  27.85,   0.82,  -1.48,   0.00,   0
2014, 9,27,  27.63,   0.58,  -1.70,   0.00,   0
2014, 9,28,  27.66,   0.58,  -1.67,   0.00,   0
2014, 9,29,  27.65,   0.55,  -1.68,   0.00,   0
2014, 9,30,  27.62,   0.50,  -1.71,   0.00,   0
2014,10, 1,  27.57,   0.42,  -1.76,   0.00,   0
2014,10, 2,  27.72,   0.55,  -1.61,   0.00,   0
2014,10, 3,  28.05,   0.86,  -1.28,   0.00,   0
2014,10, 4,  28.19,   0.97,  -1.14,   0.00,   0
2014,10, 5,  28.31,   1.07,  -1.02,   0.00,   0
2014,10, 6,  28.43,   1.17,  -0.90,   0.00,   0
2014,10, 7,  28.63,   1.34,  -0.70,   0.00,   0
2014,10, 8,  28.63,   1.32,  -0.70,   0.00,   0
2014,10, 9,  28.47,   1.14,  -0.86,   0.00,   0
2014,10,10,  28.28,   0.92,  -1.05,   0.00,   0
2014,10,11,  27.86,   0.48,  -1.47,   0.00,   0
2014,10,12,  27.90,   0.50,  -1.43,   0.00,   0
2014,10,13,  28.01,   0.59,  -1.32,   0.00,   0
2014,10,14,  28.25,   0.80,  -1.08,   0.00,   0
2014,10,15,  28.36,   0.89,  -0.97,   0.00,   0
2014,10,16,  28.59,   1.10,  -0.74,   0.00,   0
2014,10,17,  28.52,   1.02,  -0.81,   0.00,   0
2014,10,18,  28.52,   1.00,  -0.81,   0.00,   0
2014,10,19,  28.73,   1.20,  -0.60,   0.00,   0
2014,10,20,  28.59,   1.04,  -0.74,   0.00,   0
2014,10,21,  28.38,   0.82,  -0.95,   0.00,   0
2014,10,22,  28.39,   0.81,  -0.94,   0.00,   0
2014,10,23,  28.45,   0.86,  -0.88,   0.00,   0
2014,10,24,  28.57,   0.96,  -0.76,   0.00,   0
2014,10,25,  28.63,   1.01,  -0.70,   0.00,   0
2014,10,26,  28.64,   1.00,  -0.69,   0.00,   0
2014,10,27,  28.64,   0.99,  -0.69,   0.00,   0
2014,10,28,  28.47,   0.80,  -0.86,   0.00,   0
2014,10,29,  28.37,   0.69,  -0.96,   0.00,   0
2014,10,30,  28.31,   0.61,  -1.02,   0.00,   0
2014,10,31,  28.80,   1.09,  -0.53,   0.00,   0
2014,11, 1,  29.05,   1.32,  -0.28,   0.00,   0
2014,11, 2,  28.90,   1.16,  -0.43,   0.00,   0
2014,11, 3,  28.95,   1.19,  -0.38,   0.00,   0
2014,11, 4,  28.88,   1.11,  -0.45,   0.00,   0
2014,11, 5,  28.95,   1.16,  -0.38,   0.00,   0
2014,11, 6,  28.69,   0.89,  -0.64,   0.00,   0
2014,11, 7,  29.01,   1.19,  -0.32,   0.00,   0
2014,11, 8,  29.43,   1.60,   0.10,   0.00,   1
2014,11, 9,  29.41,   1.56,   0.08,   0.00,   1
2014,11,10,  29.64,   1.78,   0.31,   0.00,   1
2014,11,11,  29.40,   1.52,   0.07,   0.00,   1
2014,11,12,  29.13,   1.23,  -0.20,   0.00,   0
2014,11,13,  28.91,   1.00,  -0.42,   0.00,   0
2014,11,14,  28.85,   0.92,  -0.48,   0.00,   0
2014,11,15,  28.82,   0.88,  -0.51,   0.00,   0
2014,11,16,  28.81,   0.87,  -0.52,   0.00,   0
2014,11,17,  28.87,   0.93,  -0.46,   0.00,   0
2014,11,18,  28.94,   1.00,  -0.39,   0.00,   0
2014,11,19,  29.19,   1.25,  -0.14,   0.00,   0
2014,11,20,  29.36,   1.42,   0.03,   0.00,   1
2014,11,21,  29.36,   1.42,   0.03,   0.00,   1
2014,11,22,  29.39,   1.45,   0.06,   0.00,   1
2014,11,23,  29.44,   1.50,   0.11,   0.00,   1
2014,11,24,  29.57,   1.63,   0.24,   0.00,   1
2014,11,25,  29.69,   1.75,   0.36,   0.00,   1
2014,11,26,  29.44,   1.50,   0.11,   0.00,   1
2014,11,27,  29.30,   1.36,  -0.03,   0.00,   0
2014,11,28,  28.79,   0.85,  -0.54,   0.00,   0
2014,11,29,  28.85,   0.91,  -0.48,   0.00,   0
2014,11,30,  28.92,   0.98,  -0.41,   0.00,   0
2014,12, 1,  28.72,   0.79,  -0.61,   0.00,   0
2014,12, 2,  28.78,   0.85,  -0.55,   0.00,   0
2014,12, 3,  29.06,   1.13,  -0.27,   0.00,   0
2014,12, 4,  29.08,   1.15,  -0.25,   0.00,   0
2014,12, 5,  29.08,   1.15,  -0.25,   0.00,   0
2014,12, 6,  29.01,   1.08,  -0.32,   0.00,   0
2014,12, 7,  28.99,   1.06,  -0.34,   0.00,   0
2014,12, 8,  29.20,   1.27,  -0.13,   0.00,   0
2014,12, 9,  29.33,   1.40,   0.00,   0.00,   1
2014,12,10,  29.68,   1.75,   0.35,   0.00,   1
2014,12,11,  29.68,   1.75,   0.35,   0.00,   1
2014,12,12,  29.41,   1.48,   0.08,   0.00,   1
2014,12,13,  29.54,   1.61,   0.21,   0.00,   1
2014,12,14,  29.59,   1.66,   0.26,   0.00,   1
2014,12,15,  29.99,   2.06,   0.66,   0.00,   1
2014,12,16,  29.73,   1.80,   0.40,   0.00,   1
2014,12,17,  29.09,   1.15,  -0.24,   0.00,   0
2014,12,18,  28.49,   0.55,  -0.84,   0.00,   0
2014,12,19,  28.31,   0.37,  -1.02,   0.00,   0
2014,12,20,  28.24,   0.29,  -1.09,   0.00,   0
2014,12,21,  28.09,   0.14,  -1.24,   0.00,   0
2014,12,22,  28.39,   0.44,  -0.94,   0.00,   0
2014,12,23,  28.51,   0.55,  -0.82,   0.00,   0
2014,12,24,  28.64,   0.68,  -0.69,   0.00,   0
2014,12,25,  28.59,   0.63,  -0.74,   0.00,   0
2014,12,26,  28.20,   0.24,  -1.13,   0.00,   0
2014,12,27,  28.04,   0.07,  -1.29,   0.00,   0
2014,12,28,  28.27,   0.30,  -1.06,   0.00,   0
2014,12,29,  28.49,   0.52,  -0.84,   0.00,   0
2014,12,30,  28.41,   0.43,  -0.92,   0.00,   0
2014,12,31,  28.18,   0.20,  -1.15,   0.00,   0
2015, 1, 1,  28.20,   0.22,  -1.13,   0.00,   0
2015, 1, 2,  28.12,   0.13,  -1.21,   0.00,   0
2015, 1, 3,  27.66,  -0.33,  -1.67,   0.00,   0
2015, 1, 4,  27.53,  -0.46,  -1.80,   0.00,   0
2015, 1, 5,  27.83,  -0.17,  -1.50,   0.00,   0
2015, 1, 6,  28.08,   0.08,  -1.25,   0.00,   0
2015, 1, 7,  28.48,   0.48,  -0.85,   0.00,   0
2015, 1, 8,  28.74,   0.73,  -0.59,   0.00,   0
