YEAR, M, D,    SST,   SSTA,     HS,    DHW, BAA
2006, 3,13,  29.33,   0.40,   0.00,   0.00,   1
2006, 3,14,  28.79,  -0.15,  -0.54,   0.00,   0
2006, 3,15,  28.70,  -0.26,  -0.63,   0.00,   0
2006, 3,16,  28.85,  -0.12,  -0.48,   0.00,   0
2006, 3,17,  28.93,  -0.05,  -0.40,   0.00,   0
2006, 3,18,  28.91,  -0.08,  -0.42,   0.00,   0
2006, 3,19,  28.65,  -0.36,  -0.68,   0.00,   0
2006, 3,20,  29.11,   0.09,  -0.22,   0.00,   0
2006, 3,21,  30.02,   0.99,   0.69,   0.00,   1
2006, 3,22,  29.64,   0.60,   0.31,   0.00,   1
2006, 3,23,  29.14,   0.09,  -0.19,   0.00,   0
2006, 3,24,  29.20,   0.13,  -0.13,   0.00,   0
2006, 3,25,  29.57,   0.49,   0.24,   0.00,   1
2006, 3,26,  30.10,   1.01,   0.77,   0.00,   1
2006, 3,27,  29.95,   0.85,   0.62,   0.00,   1
2006, 3,28,  29.62,   0.51,   0.29,   0.00,   1
2006, 3,29,  29.32,   0.20,  -0.01,   0.00,   0
2006, 3,30,  29.24,   0.10,  -0.09,   0.00,   0
2006, 3,31,  30.31,   1.16,   0.98,   0.00,   1
2006, 4, 1,  30.53,   1.37,   1.20,   0.17,   2
2006, 4, 2,  30.25,   1.08,   0.92,   0.17,   1
2006, 4, 3,  30.08,   0.90,   0.75,   0.17,   1
2006, 4, 4,  29.81,   0.61,   0.48,   0.17,   1
2006, 4, 5,  29.39,   0.18,   0.06,   0.17,   1
2006, 4, 6,  29.74,   0.52,   0.41,   0.17,   1
2006, 4, 7,  29.68,   0.45,   0.35,   0.17,   1
2006, 4, 8,  29.73,   0.49,   0.40,   0.17,   1
2006, 4, 9,  29.94,   0.68,   0.61,   0.17,   1
2006, 4,10,  29.53,   0.26,   0.20,   0.17,   1
2006, 4,11,  30.03,   0.75,   0.70,   0.17,   1
2006, 4,12,  29.66,   0.37,   0.33,   0.17,   1
2006, 4,13,  28.72,  -0.58,  -0.61,   0.17,   0
2006, 4,14,  28.44,  -0.88,  -0.89,   0.17,   0
2006, 4,15,  29.55,   0.22,   0.22,   0.17,   1
2006, 4,16,  29.44,   0.13,   0.11,   0.17,   1
2006, 4,17,  29.29,   0.00,  -0.04,   0.17,   0
2006, 4,18,  29.51,   0.24,   0.18,   0.17,   1
2006, 4,19,  29.36,   0.11,   0.03,   0.17,   1
2006, 4,20,  29.53,   0.30,   0.20,   0.17,   1
2006, 4,21,  29.54,   0.34,   0.21,   0.17,   1
2006, 4,22,  29.75,   0.57,   0.42,   0.17,   1
2006, 4,23,  28.99,  -0.17,  -0.34,   0.17,   0
2006, 4,24,  29.57,   0.43,   0.24,   0.17,   1
2006, 4,25,  30.11,   0.99,   0.78,   0.17,   1
2006, 4,26,  29.97,   0.87,   0.64,   0.17,   1
2006, 4,27,  29.53,   0.45,   0.20,   0.17,   1
2006, 4,28,  29.10,   0.04,  -0.23,   0.17,   0
2006, 4,29,  29.16,   0.12,  -0.17,   0.17,   0
2006, 4,30,  29.44,   0.42,   0.11,   0.17,   1
2006, 5, 1,  29.74,   0.74,   0.41,   0.17,   1
2006, 5, 2,  29.45,   0.47,   0.12,   0.17,   1
2006, 5, 3,  29.09,   0.13,  -0.24,   0.17,   0
2006, 5, 4,  29.00,   0.06,  -0.33,   0.17,   0
2006, 5, 5,  29.22,   0.30,  -0.11,   0.17,   0
2006, 5, 6,  29.55,   0.65,   0.22,   0.17,   1
2006, 5, 7,  29.27,   0.39,  -0.06,   0.17,   0
2006, 5, 8,  29.19,   0.33,  -0.14,   0.17,   0
2006, 5, 9,  29.46,   0.62,   0.13,   0.17,   1
2006, 5,10,  29.83,   1.02,   0.50,   0.17,   1
2006, 5,11,  29.52,   0.73,   0.19,   0.17,   1
2006, 5,12,  29.30,   0.53,  -0.03,   0.17,   0
2006, 5,13,  29.44,   0.69,   0.11,   0.17,   1
2006, 5,14,  29.94,   1.21,   0.61,   0.17,   1
2006, 5,15,  29.86,   1.15,   0.53,   0.17,   1
2006, 5,16,  29.48,   0.83,   0.15,   0.17,   1
2006, 5,17,  29.33,   0.74,   0.00,   0.17,   1
2006, 5,18,  29.49,   0.97,   0.16,   0.17,   1
2006, 5,19,  29.61,   1.15,   0.28,   0.17,   1
2006, 5,20,  29.17,   0.77,  -0.16,   0.17,   0
2006, 5,21,  29.34,   1.01,   0.01,   0.17,   1
2006, 5,22,  29.47,   1.20,   0.14,   0.17,   1
2006, 5,23,  29.18,   0.97,  -0.15,   0.17,   0
2006, 5,24,  28.72,   0.57,  -0.61,   0.17,   0
2006, 5,25,  28.69,   0.61,  -0.64,   0.17,   0
2006, 5,26,  28.82,   0.80,  -0.51,   0.17,   0
2006, 5,27,  28.36,   0.40,  -0.97,   0.17,   0
2006, 5,28,  28.33,   0.44,  -1.00,   0.17,   0
2006, 5,29,  28.38,   0.55,  -0.95,   0.17,   0
2006, 5,30,  28.50,   0.73,  -0.83,   0.17,   0
2006, 5,31,  28.49,   0.79,  -0.84,   0.17,   0
2006, 6, 1,  28.20,   0.56,  -1.13,   0.17,   0
2006, 6, 2,  27.73,   0.15,  -1.60,   0.17,   0
2006, 6, 3,  27.83,   0.31,  -1.50,   0.17,   0
2006, 6, 4,  28.03,   0.58,  -1.30,   0.17,   0
2006, 6, 5,  28.04,   0.65,  -1.29,   0.17,   0
2006, 6, 6,  27.97,   0.64,  -1.36,   0.17,   0
2006, 6, 7,  28.24,   0.98,  -1.09,   0.17,   0
2006, 6, 8,  28.05,   0.85,  -1.28,   0.17,   0
2006, 6, 9,  27.82,   0.68,  -1.51,   0.17,   0
2006, 6,10,  27.93,   0.86,  -1.40,   0.17,   0
2006, 6,11,  27.96,   0.95,  -1.37,   0.17,   0
2006, 6,12,  27.88,   0.93,  -1.45,   0.17,   0
2006, 6,13,  27.76,   0.87,  -1.57,   0.17,   0
2006, 6,14,  27.65,   0.83,  -1.68,   0.17,   0
2006, 6,15,  28.07,   1.31,  -1.26,   0.17,   0
2006, 6,16,  27.92,   1.19,  -1.41,   0.17,   0
2006, 6,17,  27.29,   0.58,  -2.04,   0.17,   0
2006, 6,18,  27.39,   0.71,  -1.94,   0.17,   0
2006, 6,19,  27.44,   0.78,  -1.89,   0.17,   0
2006, 6,20,  27.15,   0.52,  -2.18,   0.17,   0
2006, 6,21,  27.13,   0.52,  -2.20,   0.17,   0
2006, 6,22,  27.09,   0.51,  -2.24,   0.17,   0
2006, 6,23,  27.52,   0.96,  -1.81,   0.17,   0
2006, 6,24,  27.32,   0.79,  -2.01,   0.00,   0
2006, 6,25,  27.03,   0.52,  -2.30,   0.00,   0
2006, 6,26,  26.76,   0.28,  -2.57,   0.00,   0
2006, 6,27,  27.32,   0.86,  -2.01,   0.00,   0
2006, 6,28,  26.87,   0.43,  -2.46,   0.00,   0
2006, 6,29,  26.84,   0.43,  -2.49,   0.00,   0
2006, 6,30,  26.64,   0.25,  -2.69,   0.00,   0
2006, 7, 1,  26.65,   0.29,  -2.68,   0.00,   0
2006, 7, 2,  26.53,   0.19,  -2.80,   0.00,   0
2006, 7, 3,  26.18,  -0.13,  -3.15,   0.00,   0
2006, 7, 4,  26.65,   0.36,  -2.68,   0.00,   0
2006, 7, 5,  26.59,   0.33,  -2.74,   0.00,   0
2006, 7, 6,  26.55,   0.31,  -2.78,   0.00,   0
2006, 7, 7,  26.43,   0.22,  -2.90,   0.00,   0
2006, 7, 8,  25.81,  -0.38,  -3.52,   0.00,   0
2006, 7, 9,  25.41,  -0.75,  -3.92,   0.00,   0
2006, 7,10,  25.60,  -0.54,  -3.73,   0.00,   0
2006, 7,11,  25.99,  -0.12,  -3.34,   0.00,   0
2006, 7,12,  25.97,  -0.12,  -3.36,   0.00,   0
2006, 7,13,  25.91,  -0.15,  -3.42,   0.00,   0
2006, 7,14,  25.97,  -0.07,  -3.36,   0.00,   0
2006, 7,15,  26.15,   0.14,  -3.18,   0.00,   0
2006, 7,16,  25.77,  -0.24,  -3.56,   0.00,   0
2006, 7,17,  25.85,  -0.16,  -3.48,   0.00,   0
2006, 7,18,  25.79,  -0.22,  -3.54,   0.00,   0
2006, 7,19,  25.63,  -0.37,  -3.70,   0.00,   0
2006, 7,20,  25.88,  -0.12,  -3.45,   0.00,   0
2006, 7,21,  26.45,   0.45,  -2.88,   0.00,   0
2006, 7,22,  26.46,   0.46,  -2.87,   0.00,   0
2006, 7,23,  26.72,   0.72,  -2.61,   0.00,   0
2006, 7,24,  26.18,   0.19,  -3.15,   0.00,   0
2006, 7,25,  25.74,  -0.25,  -3.59,   0.00,   0
2006, 7,26,  25.59,  -0.40,  -3.74,   0.00,   0
2006, 7,27,  25.48,  -0.51,  -3.85,   0.00,   0
2006, 7,28,  25.19,  -0.80,  -4.14,   0.00,   0
2006, 7,29,  25.95,  -0.03,  -3.38,   0.00,   0
2006, 7,30,  26.23,   0.25,  -3.10,   0.00,   0
2006, 7,31,  25.37,  -0.61,  -3.96,   0.00,   0
2006, 8, 1,  25.49,  -0.49,  -3.84,   0.00,   0
2006, 8, 2,  25.10,  -0.88,  -4.23,   0.00,   0
2006, 8, 3,  25.19,  -0.78,  -4.14,   0.00,   0
2006, 8, 4,  25.12,  -0.85,  -4.21,   0.00,   0
2006, 8, 5,  25.19,  -0.78,  -4.14,   0.00,   0
2006, 8, 6,  25.20,  -0.77,  -4.13,   0.00,   0
2006, 8, 7,  25.36,  -0.61,  -3.97,   0.00,   0
2006, 8, 8,  26.04,   0.08,  -3.29,   0.00,   0
2006, 8, 9,  26.19,   0.23,  -3.14,   0.00,   0
2006, 8,10,  26.14,   0.18,  -3.19,   0.00,   0
2006, 8,11,  25.73,  -0.23,  -3.60,   0.00,   0
2006, 8,12,  26.97,   1.01,  -2.36,   0.00,   0
2006, 8,13,  27.06,   1.11,  -2.27,   0.00,   0
2006, 8,14,  27.10,   1.15,  -2.23,   0.00,   0
2006, 8,15,  26.90,   0.95,  -2.43,   0.00,   0
2006, 8,16,  26.66,   0.68,  -2.67,   0.00,   0
2006, 8,17,  26.51,   0.50,  -2.82,   0.00,   0
2006, 8,18,  26.42,   0.38,  -2.91,   0.00,   0
2006, 8,19,  26.10,   0.02,  -3.23,   0.00,   0
2006, 8,20,  26.09,  -0.02,  -3.24,   0.00,   0
2006, 8,21,  26.06,  -0.08,  -3.27,   0.00,   0
2006, 8,22,  26.44,   0.27,  -2.89,   0.00,   0
2006, 8,23,  26.65,   0.45,  -2.68,   0.00,   0
2006, 8,24,  26.87,   0.64,  -2.46,   0.00,   0
2006, 8,25,  26.86,   0.60,  -2.47,   0.00,   0
2006, 8,26,  26.84,   0.54,  -2.49,   0.00,   0
2006, 8,27,  26.86,   0.53,  -2.47,   0.00,   0
2006, 8,28,  27.36,   1.00,  -1.97,   0.00,   0
2006, 8,29,  27.48,   1.09,  -1.85,   0.00,   0
2006, 8,30,  27.65,   1.23,  -1.68,   0.00,   0
2006, 8,31,  27.12,   0.67,  -2.21,   0.00,   0
2006, 9, 1,  27.23,   0.74,  -2.10,   0.00,   0
2006, 9, 2,  27.27,   0.75,  -2.06,   0.00,   0
2006, 9, 3,  27.13,   0.58,  -2.20,   0.00,   0
2006, 9, 4,  27.37,   0.79,  -1.96,   0.00,   0
2006, 9, 5,  27.50,   0.89,  -1.83,   0.00,   0
2006, 9, 6,  27.45,   0.81,  -1.88,   0.00,   0
2006, 9, 7,  27.64,   0.97,  -1.69,   0.00,   0
2006, 9, 8,  27.69,   0.98,  -1.64,   0.00,   0
2006, 9, 9,  27.35,   0.61,  -1.98,   0.00,   0
2006, 9,10,  26.99,   0.22,  -2.34,   0.00,   0
2006, 9,11,  27.30,   0.50,  -2.03,   0.00,   0
2006, 9,12,  27.61,   0.78,  -1.72,   0.00,   0
2006, 9,13,  27.95,   1.09,  -1.38,   0.00,   0
2006, 9,14,  27.23,   0.33,  -2.10,   0.00,   0
2006, 9,15,  26.54,  -0.39,  -2.79,   0.00,   0
2006, 9,16,  26.48,  -0.47,  -2.85,   0.00,   0
2006, 9,17,  26.76,  -0.21,  -2.57,   0.00,   0
2006, 9,18,  26.79,  -0.20,  -2.54,   0.00,   0
2006, 9,19,  26.79,  -0.22,  -2.54,   0.00,   0
2006, 9,20,  27.10,   0.07,  -2.23,   0.00,   0
2006, 9,21,  27.10,   0.05,  -2.23,   0.00,   0
2006, 9,22,  27.07,  -0.01,  -2.26,   0.00,   0
2006, 9,23,  26.93,  -0.17,  -2.40,   0.00,   0
2006, 9,24,  26.66,  -0.46,  -2.67,   0.00,   0
2006, 9,25,  26.85,  -0.29,  -2.48,   0.00,   0
2006, 9,26,  26.91,  -0.25,  -2.42,   0.00,   0
2006, 9,27,  27.21,   0.03,  -2.12,   0.00,   0
2006, 9,28,  27.04,  -0.16,  -2.29,   0.00,   0
2006, 9,29,  26.78,  -0.44,  -2.55,   0.00,   0
2006, 9,30,  26.86,  -0.39,  -2.47,   0.00,   0
2006,10, 1,  26.86,  -0.41,  -2.47,   0.00,   0
2006,10, 2,  26.82,  -0.47,  -2.51,   0.00,   0
2006,10, 3,  26.71,  -0.60,  -2.62,   0.00,   0
2006,10, 4,  26.79,  -0.54,  -2.54,   0.00,   0
2006,10, 5,  26.79,  -0.56,  -2.54,   0.00,   0
2006,10, 6,  26.82,  -0.55,  -2.51,   0.00,   0
2006,10, 7,  26.86,  -0.54,  -2.47,   0.00,   0
2006,10, 8,  26.87,  -0.55,  -2.46,   0.00,   0
2006,10, 9,  27.39,  -0.05,  -1.94,   0.00,   0
2006,10,10,  27.39,  -0.07,  -1.94,   0.00,   0
2006,10,11,  27.25,  -0.23,  -2.08,   0.00,   0
2006,10,12,  27.51,   0.01,  -1.82,   0.00,   0
2006,10,13,  27.44,  -0.08,  -1.89,   0.00,   0
2006,10,14,  27.46,  -0.08,  -1.87,   0.00,   0
2006,10,15,  27.75,   0.18,  -1.58,   0.00,   0
2006,10,16,  27.54,  -0.04,  -1.79,   0.00,   0
2006,10,17,  27.70,   0.11,  -1.63,   0.00,   0
2006,10,18,  28.04,   0.43,  -1.29,   0.00,   0
2006,10,19,  28.08,   0.46,  -1.25,   0.00,   0
2006,10,20,  27.99,   0.36,  -1.34,   0.00,   0
2006,10,21,  27.82,   0.17,  -1.51,   0.00,   0
2006,10,22,  27.63,  -0.03,  -1.70,   0.00,   0
2006,10,23,  27.96,   0.28,  -1.37,   0.00,   0
2006,10,24,  28.48,   0.79,  -0.85,   0.00,   0
2006,10,25,  28.55,   0.85,  -0.78,   0.00,   0
2006,10,26,  28.69,   0.97,  -0.64,   0.00,   0
2006,10,27,  28.38,   0.65,  -0.95,   0.00,   0
2006,10,28,  28.43,   0.69,  -0.90,   0.00,   0
2006,10,29,  28.80,   1.04,  -0.53,   0.00,   0
2006,10,30,  29.01,   1.24,  -0.32,   0.00,   0
2006,10,31,  29.33,   1.54,   0.00,   0.00,   1
2006,11, 1,  28.47,   0.67,  -0.86,   0.00,   0
2006,11, 2,  28.19,   0.38,  -1.14,   0.00,   0
2006,11, 3,  28.38,   0.55,  -0.95,   0.00,   0
2006,11, 4,  27.64,  -0.20,  -1.69,   0.00,   0
2006,11, 5,  27.66,  -0.19,  -1.67,   0.00,   0
2006,11, 6,  28.62,   0.75,  -0.71,   0.00,   0
2006,11, 7,  29.49,   1.61,   0.16,   0.00,   1
2006,11, 8,  29.76,   1.86,   0.43,   0.00,   1
2006,11, 9,  29.34,   1.43,   0.01,   0.00,   1
2006,11,10,  28.48,   0.56,  -0.85,   0.00,   0
2006,11,11,  29.03,   1.09,  -0.30,   0.00,   0
2006,11,12,  30.04,   2.09,   0.71,   0.00,   1
2006,11,13,  29.67,   1.71,   0.34,   0.00,   1
2006,11,14,  28.97,   0.99,  -0.36,   0.00,   0
2006,11,15,  28.35,   0.36,  -0.98,   0.00,   0
2006,11,16,  28.61,   0.62,  -0.72,   0.00,   0
2006,11,17,  28.26,   0.27,  -1.07,   0.00,   0
2006,11,18,  28.40,   0.41,  -0.93,   0.00,   0
2006,11,19,  28.13,   0.15,  -1.20,   0.00,   0
2006,11,20,  28.06,   0.08,  -1.27,   0.00,   0
2006,11,21,  28.14,   0.16,  -1.19,   0.00,   0
2006,11,22,  28.10,   0.12,  -1.23,   0.00,   0
2006,11,23,  27.53,  -0.45,  -1.80,   0.00,   0
2006,11,24,  27.29,  -0.69,  -2.04,   0.00,   0
2006,11,25,  27.79,  -0.18,  -1.54,   0.00,   0
2006,11,26,  28.11,   0.14,  -1.22,   0.00,   0
2006,11,27,  27.69,  -0.28,  -1.64,   0.00,   0
2006,11,28,  28.39,   0.42,  -0.94,   0.00,   0
2006,11,29,  28.55,   0.58,  -0.78,   0.00,   0
2006,11,30,  28.67,   0.70,  -0.66,   0.00,   0
2006,12, 1,  28.48,   0.52,  -0.85,   0.00,   0
2006,12, 2,  28.58,   0.62,  -0.75,   0.00,   0
2006,12, 3,  29.02,   1.06,  -0.31,   0.00,   0
2006,12, 4,  28.64,   0.68,  -0.69,   0.00,   0
2006,12, 5,  28.84,   0.88,  -0.49,   0.00,   0
2006,12, 6,  28.92,   0.97,  -0.41,   0.00,   0
2006,12, 7,  29.10,   1.15,  -0.23,   0.00,   0
2006,12, 8,  29.33,   1.38,   0.00,   0.00,   1
2006,12, 9,  29.00,   1.05,  -0.33,   0.00,   0
2006,12,10,  28.85,   0.90,  -0.48,   0.00,   0
2006,12,11,  28.49,   0.54,  -0.84,   0.00,   0
2006,12,12,  28.55,   0.61,  -0.78,   0.00,   0
2006,12,13,  28.88,   0.94,  -0.45,   0.00,   0
2006,12,14,  28.94,   1.00,  -0.39,   0.00,   0
2006,12,15,  28.07,   0.13,  -1.26,   0.00,   0
2006,12,16,  28.18,   0.24,  -1.15,   0.00,   0
2006,12,17,  28.56,   0.61,  -0.77,   0.00,   0
2006,12,18,  28.72,   0.77,  -0.61,   0.00,   0
2006,12,19,  28.27,   0.32,  -1.06,   0.00,   0
2006,12,20,  27.77,  -0.18,  -1.56,   0.00,   0
2006,12,21,  28.29,   0.33,  -1.04,   0.00,   0
2006,12,22,  28.54,   0.58,  -0.79,   0.00,   0
2006,12,23,  28.60,   0.64,  -0.73,   0.00,   0
2006,12,24,  28.71,   0.75,  -0.62,   0.00,   0
2006,12,25,  28.70,   0.73,  -0.63,   0.00,   0
2006,12,26,  28.50,   0.53,  -0.83,   0.00,   0
2006,12,27,  28.14,   0.17,  -1.19,   0.00,   0
2006,12,28,  28.28,   0.30,  -1.05,   0.00,   0
2006,12,29,  28.50,   0.52,  -0.83,   0.00,   0
2006,12,30,  28.48,   0.50,  -0.85,   0.00,   0
2006,12,31,  28.30,   0.32,  -1.03,   0.00,   0
2007, 1, 1,  27.91,  -0.08,  -1.42,   0.00,   0
2007, 1, 2,  27.83,  -0.16,  -1.50,   0.00,   0
2007, 1, 3,  27.93,  -0.06,  -1.40,   0.00,   0
2007, 1, 4,  28.11,   0.11,  -1.22,   0.00,   0
2007, 1, 5,  28.12,   0.12,  -1.21,   0.00,   0
2007, 1, 6,  28.15,   0.15,  -1.18,   0.00,   0
2007, 1, 7,  28.09,   0.09,  -1.24,   0.00,   0
2007, 1, 8,  28.09,   0.08,  -1.24,   0.00,   0
2007, 1, 9,  28.24,   0.23,  -1.09,   0.00,   0
2007, 1,10,  28.30,   0.29,  -1.03,   0.00,   0
2007, 1,11,  28.06,   0.04,  -1.27,   0.00,   0
2007, 1,12,  28.21,   0.19,  -1.12,   0.00,   0
2007, 1,13,  28.40,   0.38,  -0.93,   0.00,   0
2007, 1,14,  28.64,   0.62,  -0.69,   0.00,   0
2007, 1,15,  28.64,   0.61,  -0.69,   0.00,   0
2007, 1,16,  28.50,   0.45,  -0.83,   0.00,   0
2007, 1,17,  28.49,   0.43,  -0.84,   0.00,   0
2007, 1,18,  28.66,   0.58,  -0.67,   0.00,   0
2007, 1,19,  28.54,   0.44,  -0.79,   0.00,   0
2007, 1,20,  28.50,   0.38,  -0.83,   0.00,   0
2007, 1,21,  28.71,   0.57,  -0.62,   0.00,   0
2007, 1,22,  29.11,   0.95,  -0.22,   0.00,   0
2007, 1,23,  29.11,   0.93,  -0.22,   0.00,   0
2007, 1,24,  28.78,   0.59,  -0.55,   0.00,   0
2007, 1,25,  28.74,   0.53,  -0.59,   0.00,   0
2007, 1,26,  29.37,   1.14,   0.04,   0.00,   1
2007, 1,27,  29.52,   1.27,   0.19,   0.00,   1
2007, 1,28,  29.45,   1.18,   0.12,   0.00,   1
2007, 1,29,  29.06,   0.77,  -0.27,   0.00,   0
2007, 1,30,  29.08,   0.77,  -0.25,   0.00,   0
2007, 1,31,  29.10,   0.77,  -0.23,   0.00,   0
2007, 2, 1,  29.06,   0.72,  -0.27,   0.00,   0
2007, 2, 2,  29.03,   0.67,  -0.30,   0.00,   0
2007, 2, 3,  28.99,   0.61,  -0.34,   0.00,   0
2007, 2, 4,  29.10,   0.70,  -0.23,   0.00,   0
2007, 2, 5,  29.10,   0.68,  -0.23,   0.00,   0
2007, 2, 6,  28.67,   0.23,  -0.66,   0.00,   0
2007, 2, 7,  28.82,   0.36,  -0.51,   0.00,   0
2007, 2, 8,  28.81,   0.34,  -0.52,   0.00,   0
2007, 2, 9,  28.98,   0.49,  -0.35,   0.00,   0
2007, 2,10,  28.86,   0.35,  -0.47,   0.00,   0
2007, 2,11,  29.10,   0.57,  -0.23,   0.00,   0
2007, 2,12,  29.22,   0.67,  -0.11,   0.00,   0
2007, 2,13,  29.22,   0.65,  -0.11,   0.00,   0
2007, 2,14,  29.12,   0.53,  -0.21,   0.00,   0
2007, 2,15,  28.82,   0.22,  -0.51,   0.00,   0
2007, 2,16,  28.94,   0.32,  -0.39,   0.00,   0
2007, 2,17,  28.40,  -0.23,  -0.93,   0.00,   0
2007, 2,18,  27.87,  -0.77,  -1.46,   0.00,   0
2007, 2,19,  28.71,   0.06,  -0.62,   0.00,   0
2007, 2,20,  29.05,   0.38,  -0.28,   0.00,   0
2007, 2,21,  29.38,   0.70,   0.05,   0.00,   1
2007, 2,22,  29.44,   0.75,   0.11,   0.00,   1
2007, 2,23,  29.45,   0.74,   0.12,   0.00,   1
2007, 2,24,  29.30,   0.58,  -0.03,   0.00,   0
2007, 2,25,  29.16,   0.43,  -0.17,   0.00,   0
2007, 2,26,  29.27,   0.53,  -0.06,   0.00,   0
2007, 2,27,  29.41,   0.65,   0.08,   0.00,   1
2007, 2,28,  29.56,   0.79,   0.23,   0.00,   1
2007, 3, 1,  29.62,   0.84,   0.29,   0.00,   1
2007, 3, 2,  29.77,   0.98,   0.44,   0.00,   1
2007, 3, 3,  29.62,   0.81,   0.29,   0.00,   1
2007, 3, 4,  28.33,  -0.49,  -1.00,   0.00,   0
2007, 3, 5,  28.30,  -0.53,  -1.03,   0.00,   0
2007, 3, 6,  28.49,  -0.35,  -0.84,   0.00,   0
2007, 3, 7,  28.34,  -0.52,  -0.99,   0.00,   0
2007, 3, 8,  27.83,  -1.04,  -1.50,   0.00,   0
2007, 3, 9,  28.01,  -0.87,  -1.32,   0.00,   0
2007, 3,10,  28.42,  -0.47,  -0.91,   0.00,   0
2007, 3,11,  28.76,  -0.15,  -0.57,   0.00,   0
2007, 3,12,  28.90,  -0.02,  -0.43,   0.00,   0
2007, 3,13,  28.95,   0.02,  -0.38,   0.00,   0
2007, 3,14,  28.97,   0.03,  -0.36,   0.00,   0
2007, 3,15,  29.35,   0.39,   0.02,   0.00,   1
2007, 3,16,  29.37,   0.40,   0.04,   0.00,   1
2007, 3,17,  28.92,  -0.06,  -0.41,   0.00,   0
2007, 3,18,  29.02,   0.03,  -0.31,   0.00,   0
2007, 3,19,  29.27,   0.26,  -0.06,   0.00,   0
2007, 3,20,  29.49,   0.47,   0.16,   0.00,   1
2007, 3,21,  28.90,  -0.13,  -0.43,   0.00,   0
2007, 3,22,  29.35,   0.31,   0.02,   0.00,   1
2007, 3,23,  29.79,   0.74,   0.46,   0.00,   1
2007, 3,24,  29.83,   0.76,   0.50,   0.00,   1
2007, 3,25,  29.84,   0.76,   0.51,   0.00,   1
2007, 3,26,  29.69,   0.60,   0.36,   0.00,   1
2007, 3,27,  30.13,   1.03,   0.80,   0.00,   1
2007, 3,28,  30.41,   1.30,   1.08,   0.15,   2
2007, 3,29,  30.52,   1.40,   1.19,   0.32,   2
2007, 3,30,  30.11,   0.97,   0.78,   0.32,   1
2007, 3,31,  30.07,   0.92,   0.74,   0.32,   1
2007, 4, 1,  29.93,   0.77,   0.60,   0.32,   1
2007, 4, 2,  29.94,   0.77,   0.61,   0.32,   1
2007, 4, 3,  29.99,   0.81,   0.66,   0.32,   1
2007, 4, 4,  29.79,   0.59,   0.46,   0.32,   1
2007, 4, 5,  30.09,   0.88,   0.76,   0.32,   1
2007, 4, 6,  30.08,   0.86,   0.75,   0.32,   1
2007, 4, 7,  29.93,   0.70,   0.60,   0.32,   1
2007, 4, 8,  30.32,   1.08,   0.99,   0.47,   1
2007, 4, 9,  30.62,   1.36,   1.29,   0.65,   2
2007, 4,10,  30.53,   1.26,   1.20,   0.82,   2
2007, 4,11,  30.41,   1.13,   1.08,   0.98,   2
2007, 4,12,  30.14,   0.85,   0.81,   0.98,   1
2007, 4,13,  30.10,   0.80,   0.77,   0.98,   1
2007, 4,14,  30.32,   1.00,   0.99,   1.12,   1
2007, 4,15,  30.17,   0.84,   0.84,   1.12,   1
2007, 4,16,  29.76,   0.45,   0.43,   1.12,   1
2007, 4,17,  29.76,   0.47,   0.43,   1.12,   1
2007, 4,18,  29.59,   0.32,   0.26,   1.12,   1
2007, 4,19,  29.36,   0.11,   0.03,   1.12,   1
2007, 4,20,  28.96,  -0.27,  -0.37,   1.12,   0
2007, 4,21,  29.21,   0.01,  -0.12,   1.12,   0
2007, 4,22,  29.49,   0.31,   0.16,   1.12,   1
2007, 4,23,  29.53,   0.37,   0.20,   1.12,   1
2007, 4,24,  29.79,   0.65,   0.46,   1.12,   1
2007, 4,25,  29.89,   0.77,   0.56,   1.12,   1
2007, 4,26,  30.19,   1.09,   0.86,   1.12,   1
2007, 4,27,  30.13,   1.05,   0.80,   1.12,   1
2007, 4,28,  30.37,   1.31,   1.04,   1.27,   2
2007, 4,29,  30.19,   1.15,   0.86,   1.27,   1
2007, 4,30,  30.46,   1.44,   1.13,   1.43,   2
2007, 5, 1,  30.33,   1.33,   1.00,   1.57,   2
2007, 5, 2,  30.23,   1.25,   0.90,   1.57,   1
2007, 5, 3,  30.31,   1.35,   0.98,   1.57,   1
2007, 5, 4,  30.16,   1.22,   0.83,   1.57,   1
2007, 5, 5,  29.60,   0.68,   0.27,   1.57,   1
2007, 5, 6,  29.50,   0.60,   0.17,   1.57,   1
2007, 5, 7,  29.33,   0.45,   0.00,   1.57,   1
2007, 5, 8,  29.50,   0.64,   0.17,   1.57,   1
2007, 5, 9,  29.94,   1.10,   0.61,   1.57,   1
2007, 5,10,  29.97,   1.16,   0.64,   1.57,   1
2007, 5,11,  30.05,   1.26,   0.72,   1.57,   1
2007, 5,12,  30.02,   1.25,   0.69,   1.57,   1
2007, 5,13,  29.96,   1.21,   0.63,   1.57,   1
2007, 5,14,  29.78,   1.05,   0.45,   1.57,   1
2007, 5,15,  29.76,   1.05,   0.43,   1.57,   1
2007, 5,16,  29.44,   0.79,   0.11,   1.57,   1
2007, 5,17,  29.22,   0.63,  -0.11,   1.57,   0
2007, 5,18,  29.34,   0.82,   0.01,   1.57,   1
2007, 5,19,  29.63,   1.17,   0.30,   1.57,   1
2007, 5,20,  29.72,   1.32,   0.39,   1.57,   1
2007, 5,21,  29.50,   1.17,   0.17,   1.57,   1
2007, 5,22,  29.31,   1.04,  -0.02,   1.57,   0
